微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvIuS5QUX,十几年前，深圳有个案列，小夫妻双方都来之外地，有个女儿，结婚时男方父母出资100多万，贷了50万，写了夫妻二个人的名字，公公婆婆和他们住一起。男的大公司高官，收入不错。没想到，年纪轻轻出车祸死了。没多久，媳妇就把公婆赶出去了。公婆气不过起诉，首先儿子明的遗产，只是房子的一半，另一...全文 ,无,2020-02-24 20:36,微博 weibo.com,1408,16,307
IvIiGcmPO,伯爵您好，我跟老公经济，生活，家务，带娃都算配合默契。经济大权也在我这。外人看起来我们生活很美满幸福，其实没有啥亲密感，当初结婚也不是因为爱情，就是觉得条件适合。上海两套房子杭州三套房子。经常度假。我娘家家境比婆家要好。但老公收入高。问题是跟老公感情比较淡，不会倾诉或者想念。...全文 ,无,2020-02-24 20:06,iPhone X,370,11,153
IvIaB5idf,伯爵大人，还是我。那个被我“作”走的老公原来外面早就有小三，突然离家出走是外面三怀孕了。现在三临产在即，渣男想回归了，这几天把公司财务大权都要交给我管，保证和外面三断（私生子怎么处理就不知道了）。想来伯爵真是神预言，从他搬走到今天正好半年。我一个人带娃有收入（年入50万左右，上海有...全文 ,无,2020-02-24 19:46,iPhone X,500,4,91
IvHE15Hg4,#上海楼市# #抗击疫情 房地产在行动#  外地朋友想要在上海买房，需要满足二个条件，连续交社保五年和结婚成家。也就是说单身就算交满五年，还是不能买房。北京单身可以，上海是不是比北京还要“不人道”？因城施策，会不会把这个先施一下呢？  ,无,2020-02-24 18:26,微博 weibo.com,84,10,58
IvHC5pQTP,#买房# #浙商银行调降非“限购”城市首套房首付比例#  非限购城市，这是在害人，哈哈哈，是帮房地产商回笼资金，不是帮你。  ,无,2020-02-24 18:21,微博搜索,32,3,8
IvHiNvpXt,我不太看好痘印，主要是痘印的内容抄来抄去，重复的多，一个哏，一个段子，好多人在用。我已经看了十几个“最穷的同学最后是董事长”的，七八个“叫妈妈或者爸爸跪下来赔衣服，然后儿子是老大”的，一百多个“你是王阿姨介绍的吧？”，一千多个跳“站在草原望北京”~还有就是脱口秀，问台下观众你...全文 ,无,2020-02-24 17:34,微博 weibo.com,63,1,21
IvHcacnnZ,现在男孩打游戏和我们那时候打麻将差不多的，不喜欢打游戏还算男人吗？ 我们年轻时，正常的男人，几乎都喜欢看足球，打麻将，看A片，追漂亮女孩~~ 宅男宅一点可以的，宅到不正常就吓人了，30岁，除了打游戏看AV，没有好哥们，没出过上海，没有过女朋友~，心理绝对是有毛病的。  ,无,2020-02-24 17:17,微博 weibo.com,153,18,76
IvGaBepFF,伯爵老师好～最近被一件事困扰许久，不知能否有幸让大家出出主意。婆婆叫我老公在老家买套房子给她养老，他想房子写婆婆名字，我希望可以写他或女儿的名字。该如何转变他的想法呢？婆婆有三个儿子，我老公是老小，前面两个不太挣钱，老跟我们借钱，不指望他们还，公公婆婆分居，婆婆说公公都不给...全文 ,无,2020-02-24 14:41,iPhone X,256,7,56
IvFWYqnNq,昨天千聊有干货的哦～～  原图 ,无,2020-02-24 14:07,iPhone X,9,2,0
IvFKqnDXg,#28年前南医大女生被杀案告破# 同学破案说法已经辟谣了？  ,无,2020-02-24 13:36,iPhone X,50,0,23
IvFx8xB1U,伯爵，你觉得92年的男生，从来不跟兄弟出去玩，活了快三十年没有出过上海，极度宅，除了上班就是回家，当然也从来没有女朋友，其他方面目前看都正常，最大可能会有什么问题？他父母人很好，家庭条件工作都还可以，亲戚把他介绍给我，我有点吓牢牢，也说不出为什么。伯爵，要不要跟他继续交往，增进...全文 ,无,2020-02-24 13:03,iPhone X,227,1,94
IvFuWCDnd,爷叔好！有个事情想咨询您下。我88年出生，在南京工作，有一套500万的房子一辆50万的宝马，另外还有大概600万的存款。今年要调到上海工作，估计工资税前80万-100万左右。不知道我这个条件能在上海找到条件不错的小姑娘嘛？另外我名牌大学本科毕业，个子1.7算是硬伤，但是经常健身，身材蛮好。希望...全文 ,无,2020-02-24 12:58,iPhone X,240,10,111
IvFsPrepH,伯爵，我嫁人后，我妈觉得我老公的哥哥很不错，促成了大哥和我表妹的婚姻，表妹成了我亲大嫂。大哥后来事业很成功，赚钱能力那是杠杠的，钱全部交给大嫂管理，买了五套大房子，两台车。我妈帮我们带两外孙带了十几年，身体不好早逝，我老公不太会做生意，没买房，各种欠账，到处借钱。大嫂一直感...全文 ,无,2020-02-24 12:53,iPhone X,817,12,199
IvFkvuyWO,昨天发的那条“100万没房”微博，讨人厌了，有个女性朋友，好像是情感博主，很不满，来骂我：“我他妈的也是服了，这种三观不正的傻逼博主竟然还这么多人关注，现实中就是个屌丝吧！我很少看他发的东西，偶尔刷到几条觉得简直是吃相太难看了，真正有钱的绝对不会是他这种思想，我父母一直告诉我...全文 ,无,2020-02-24 12:32,iPhone X,136,2,71
IvygkxiEh,本来想疫情期间反正不见人，就留胡子玩，准备留个鲁迅，留了蛮好了，汰浴辰光刮面孔，一恍神，剃须刀就上去，鲁迅变鸠山，格总归勿像腔额，只好刮刮清爽拉倒，留胡子失败，有眼挖塞，格么就开始留头发，头发长了蛮快额，再过一额礼拜，就变列宁了。  ,无,2020-02-23 18:33,微博 weibo.com,90,1,41
IvxpnChVT,今天晚上，月老伯爵和你们聊心得。存图v心扫码进小程序，快～～～哈哈哈  原图 ,无,2020-02-23 16:22,iPhone X,18,2,11
IvxfA7SYb,96年的，年薪30万，非常优秀了。说他弱鸡平庸的，你觉得96年应该拿多少算优秀？35岁拿100万无房户么优秀优秀穷叫！96年30，很有可能35岁也拿到100了，还有绿卡。还有说30万能给女孩多少物质？买点咸的甜的穿的挂的没问题吧？再说儿子手头真紧了，父母会不给吗？钱放在家里看的？对伐？  ,无,2020-02-23 15:58,iPhone X,270,4,101
IvwSNnsue,说买2千万的房子最尴尬，是我的真实体会。我找我的御用中介，让他找房源，限卢湾（不要杠，我儿子有张房票）他就跟我说：爷叔，2千万最尴尬。事实证明确实尴尬，嘉御庭蛮喜欢的，2千万只能买套小房子，复兴龙御不喜欢，建国里和融创现在都是大房型，3，4千万起，能买的只有老楼盘，淡水湾，永业这种...全文 ,无,2020-02-23 15:02,iPhone X,347,28,223
IvwGazTXg,伯爵，请教您一个问题。我96年已有绿卡，现在上海，年薪30万，家里上海房产+理财1个亿。父母意思要找门当户对的，女方资产不少于2千万，周围没有合适结婚的女生。我知道恋爱也是一项技能需要锻炼，有我喜欢同时也喜欢我的女生，但我知道和她结婚是不可能，物质上我愿意多付出一点，谈一谈算渣男伐？...全文 ,无,2020-02-23 14:31,iPhone X,564,11,148
IvwzSgwfr,微博是个舆论场，有各式各样的博主，各式各样的观点，大家可以挑自己喜欢的去关注，觉得好的点个赞（有人说我粉丝是买来的，理由是70万粉怎么点赞这么少？）觉得不好就取关，各自安好。你威胁说你再这样我就取关你唠！试图改变我的风格，你想想，可能吗？你威胁取关我会失眠？  ,无,2020-02-23 14:15,iPhone X,182,2,50
Ivwrn5X8H,我早就说过，谈恋爱，如果你对对方很满意，对方100%是不会满意你的，只有你勉强满意对方，对方也勉强满意你，才是天造地设的一对，然后各自装作很满意对方的样子，最后修成正果。  ,无,2020-02-23 13:54,iPhone X,1392,472,152
IvwoeoSLk,@飞鱼X先森：人家没房，你就瞧不起人家?你是有多势利，这是什么价值观?【我错了，房住不炒，租售同权，无房光荣。】  ,无,2020-02-23 13:47,iPhone X,86,3,33
Ivwd7zkMN,【伯爵茶征婚】女生，92年，161/50。上海人，本科毕业，名下有两套房产，家人经商，在自己家公司上班，无养老负担。热爱生活，性格随和，活泼开朗，喜欢旅游和游戏。外貌麻烦伯爵打分吧希望对方：有责任心，善良，有自己的兴趣和事业。长相干净，喜欢小动物。对于房车没有要求，年龄上下5岁都可...全文 ,无,2020-02-23 13:19,iPhone X,276,2,171
Ivwa1w2iY,伯爵，我女，27岁，和前男友异地，为他放弃了很多，最终没能修成正果。现有一男比我大六岁，命理上犯六冲，和前任相比差太远，接触大半年，他和我提过婚事，我心有不甘，半推半就，未答复。因我现在接触的其他男孩，要么条件不好，要么就是特别不喜欢。现在这个犯六冲，条件过得去，就是没有上进心...全文 ,无,2020-02-23 13:12,iPhone X,246,10,64
Ivw3c4TIe,按道理，男性有男性立场，女性有女性立场，为啥有时候发现，男的立场和男性完全相反，女的立场完全和女性相反。很简单，因为男的家里有个女儿，女的家里有个儿子。哈哈哈。  ,无,2020-02-23 12:55,iPhone X,107,4,25
IvvRKAVvN,常常有人批评对方“你太现实了”，“难道就没有感情了吗？”，成人世界，还是现实点比较好，有钱人崇尚“诗与远方”，显得高级有情怀，穷人也崇尚“诗与远方”，要么是神经病，要么是狡黠，想骗年轻涉世未深的女孩子。  ,无,2020-02-23 12:27,微博 weibo.com,215,22,40
IvvKUx75K,上海小姑娘，找了个税前年薪一百万但没有房子的男朋友，大家觉得年薪1百万很厉害了，确实厉害，如果是上海男孩，家里再有套1千万+的婚房给他，很吃香了。没房就不一样了，到手60万，一年花销10万，日子非常苦逼了（在上海）能存下来了50万，存满5年（房价不变的情况下）250万做首付，才能买套800万的...全文 ,无,2020-02-23 12:10,微博 weibo.com,751,79,288
IvvtQnh2L,在上海拿2千万出来买房子，是最尴尬的，买内环中心选择余地很小，好一点的，要3千万左右，单价12万一平的，150平的三房，就要1千8百万了，加个车位，就是2千万，还是十年前的旧房子，如果想新一点，同样地段的要15万一平，加上车位只能买100平多一点点的房子，还是建筑面积，是不是小了点？  ,无,2020-02-23 11:28,微博 weibo.com,258,20,173
Ivvpwoqqt,昨天看了二集《安家》，和美剧韩剧日剧比，《安家》就是狗屎，剧本烂表演烂，里面的人个个像十三点，电影明星看不起电视明星，是有道理的。  ,无,2020-02-23 11:17,微博 weibo.com,289,8,88
IvvjCxNoP,纽约曼哈顿，有没有别墅？因为寸土寸金，拆迁后都盖高楼公寓了，公寓比郊区的别墅还贵，曼哈顿还有不少联排别墅，类似于《纸牌屋》安德伍德住的那种，价格不菲，独栋的别墅非常少，因为价格，对于99%的人来说，它等于不存在。现在的上海有点类似，市中心的别墅好是好，也等于不存在。  ,无,2020-02-23 11:03,微博 weibo.com,72,3,28
Ivvi1hupS,先声明一下，我一般说的房子价格，生活水平，男女关系~等等，都是上海标准，不懂的话，静静的看就好了。  ,无,2020-02-23 10:59,微博 weibo.com,90,3,22
IvpQLoXo9,#华南海鲜市场并非新冠病毒发源地#据中国科学院西双版纳热带植物园官方网站消息，华南海鲜市场并非新冠病毒发源地。这个热带植物园靠不靠谱？中国科学院为它背书了没有？我觉得大家还是听CDC的比较好。  ,无,2020-02-22 21:08,iPhone X,112,3,44
IvpC2lV7c,大家都说疫情让人感觉，还是别墅好，可以在院子里走走，也没有坐电梯的危险。我一个有外环别墅也有内环楼房的朋友说，那是放屁，别墅区冷清的要死，好像与世隔绝，死了也没人知道，内环楼房，站在阳台望出去，马路上有车开来开去，小区里有人走来走去，证明自己还活着，没有变成鬼。  ,无,2020-02-22 20:31,iPhone X,655,32,170
Ivp3r3nQs,爵叔，关注您很久了，想咨询下北京这样的城市女孩子陪嫁多少算正常？150w，少么？我家是省会城市，我们那女孩子陪嫁有的只是走个形式，没有规定数额的要求。【北京的我不清楚，上海女孩陪嫁150W应该算不错了。】  ,无,2020-02-22 19:06,iPhone X,228,5,102
Ivp2Kv3tC,伯爵，我一月初在深圳宝安买了房子，540入手现在市值600，不过这些都是其次了，入手之后压力很大，月供2万，车贷5千，生了三个孩子，每个月家庭开销过万，还不包括孩子学费等等。我月收入达到十到几十万，但是非常不稳定，现在出现了疫情，收入几乎为零，甚至之后可能会完全黄掉，老公稳定工资，月入...全文 ,无,2020-02-22 19:05,iPhone X,171,7,93
IvosNzPj3,BBC 暗访教士：伊拉克秘密性交易 水山水山水山的微博视频  ,无,2020-02-22 17:36,微博 weibo.com,205,123,38
Ivok9jmaa,俄罗斯纪录片《中国的重生》第三集，上海  龙虎豹officel的微博视频  ,无,2020-02-22 17:15,微博 weibo.com,66,64,10
IvnLrwD1E,如果你是伯父，侄女送你儿子一套房，你会1）坚决不收。2）假意客气一番，收下。3）欣然接受。  ,无,2020-02-22 15:49,iPhone X,266,4,126
IvnkrhM5e,露天停车场，和朋友躲车上一起抽雪茄，这个时候一起抽，算生死之交了伐？  [组图共4张] 原图 ,无,2020-02-22 14:43,iPhone X,187,2,70
IvmMprqv3,遇到女方家长女儿结婚一分也不肯出的，感情深的，会想，她这什么父母啊，太可怜了，我要好好待她。感情浅的，会想，这种家庭出来的，吃不消的，对不起了，还是分手吧。  ,无,2020-02-22 13:19,iPhone X,424,60,81
IvmKOa7sP,没有堂吃，没有收银，APP下单取货。  [组图共4张] 原图 ,无,2020-02-22 13:15,iPhone X,38,1,13
IvmvVCarv,邓丽君张曼玉都有小奶狗，而且是白奶狗，幸福吗？只有她们自己知道，要我看，章子怡比她俩要幸福100倍。  ,无,2020-02-22 12:38,iPhone X,445,10,99
IvmsloMqu,看到好多女粉说，有房有车收入高，干吗还要结婚呢？还想嫁离异的？找小奶狗玩不好吗？ 是呀，我就想问问章子怡：你为啥脑子还不如女粉丝呢？  ,无,2020-02-22 12:29,iPhone X,338,9,75
IvmkurFyJ,一般什么样的家庭，女儿结婚父母一分钱也不肯出的？  ,无,2020-02-22 12:10,iPhone X,427,7,185
IvmbM2c39,我家的吴清华把青团也买回来了～  原图 ,无,2020-02-22 11:49,iPhone X,73,3,29
Ivm3geMMl,女主和大伯，和老公，是有真感情的，女主的任何做法，大伯都不会不开心的。相爱的人才会首先考虑对方感受，老公怕老婆为难～侄女怕大伯为难～这是最感动人的地方。没有感情的才会计较多了少了。  ,无,2020-02-22 11:28,iPhone X,198,8,42
IvlX8eO37,送弟弟一套房子的故事，女主起先送100万，如果大伯婶婶弟弟表现出很开心满足的样子，会怎么样？就不会有后面的房子了，所以说，婶婶才是拿到房子的功臣，如果婶婶善良知足，就是100万，婶婶刻薄贪婪，才有了一套房，仔细琢磨琢磨。  ,无,2020-02-22 11:12,iPhone X,218,6,58
Ivhamg0uN,#日本新冠肺炎确诊人数达737人# 中国的基层组织很严密的，“支部建在连队”这种日本是做不到的，看看上海，街道小区管的有条不紊，市民自律又高。祝福日本平安。  ,无,2020-02-21 23:01,iPhone X,245,10,46
IvgJUzjX4,我决定过户一套房子给弟弟了。哇！谢谢伯爵帮我出主意讲道理，也谢谢网友们的关心，留言我都看了，虽然我们未曾谋面但依然感受到了极大的善意，我很感动，谢谢伯爵和网友们。针对网友的一些疑问，我先讲下我大伯那边的基本情况。我大伯一家在我老家算是比较体面的人，市中心有一套大平层，郊区有一...全文 ,无,2020-02-21 21:56,iPhone X,1527,37,319
IvgaHsJRF,#日本新冠肺炎确诊人数达737人# 已经有定居东京的上海朋友逃回上海了，吓死了，还是上海的制度优越，群策群防，众志成城。需要居家隔离14天。  ,无,2020-02-21 20:29,微博搜索,5412,63,490
IvfWLp0DG,伯爵，我是上海人，94年男生，家庭净资产2000万吧。英硕毕业，年入20多万。 有个谈了两年的女朋友，感情很好。 女朋友同年，瘦高，长相6分。但结婚的话她家里一点钱都不会出。她自己也没有积蓄，我在思考该不该坚持这段感情，还是听从父母，简单点找个门当户对的。【谈了二年了，有感情的话不要轻易...全文 ,无,2020-02-21 19:55,iPhone X,522,20,257
IvfUdnqAM,伯爵亚叔，我95年女生，上海人，一本毕业，月薪税后1w+。男朋友新上海人（直辖市之一）比我大十岁，前两年在美国读了mba，年薪税前100w。我们努力在朝结婚方向发展，男朋友他母亲在他很小时去世，父亲后来再娶，又有一个儿子，他父母明确表示没法资助他结婚。而我妈对于男方无房很有意见，一直表示...全文 ,无,2020-02-21 19:49,iPhone X,296,7,103
IvfPex0MI,伯爵，我厦门人，95女，月入1万，家里一套房和父母自住，还有一套50平的单身公寓，都在市中心。暧昧对象90年，周边城市人，在厦门工作，月入1万5。男生人品也不错，家境小康，考虑未来如果走到一起，在厦门买房对于周边城市的人来说压力不小（市区房价6、7万，他老家1、2万）。住我的单身公寓的话也...全文 ,无,2020-02-21 19:37,iPhone X,136,7,63
Ivdk7u8If,我一个同学，父母没啥文化，他受宣传李四光的影响，一门心思要考地质学院，在长春，班主任老师急啊，三番五次上门劝说，终于说动他学了气象，夸张一点说，现在上海的天空是他在管，班主任是不是贵人？应该怎么感谢报答？班主任老婆说应该送她儿子一辆奔驰，不算过分吧？  ,无,2020-02-21 13:14,iPhone X,255,10,61
IvdbJ7qKy,星巴克开了有二天了，买二杯，喝一杯扔一杯。哈哈哈  原图 ,无,2020-02-21 12:54,iPhone X,83,3,31
Ivd0cke7o,马云的成长路上有没有贵人点拨和相助？肯定有的，需要拿财产的八分之一报答吗？那个澳大利亚朋友，马云给他个10亿美金，不算过分吧？  ,无,2020-02-21 12:25,微博 weibo.com,149,9,39
IvcWD2Ze8,看的出来，投稿人对伯父是感恩的，只是感恩不如婶婶的预期，双方有落差，侄女感觉到了，以后还可以弥补。伯父视如己出，关心备至，肯定不是单方面的，有亲情的关系，也有侄女聪明伶俐的关系，侄女如果拎不清，伯父也不会特别喜欢她。侄女送房子也不是不可以，但没有送，也不可以就认为她没良心。  ,无,2020-02-21 12:17,微博 weibo.com,236,1,72
IvcQ7m9Bu,想到一个寓言，他什么都愿意捐出了，就是不肯捐二头牛，因为他真的有二头牛。哈哈哈，好多人说送房子感恩的，和这个差不多。平常对你有帮助的人多了，你有拿出年终奖去感谢吗？女朋友对你那么好，买个包包感恩都不肯，还要骂人家物质。对伐？  ,无,2020-02-21 12:00,微博 weibo.com,237,12,48
IvcNbAgeN,我姐姐介绍我爸同事的女儿嫁给了一个普通大学生，后来那个大学生爬到了银行的行长，夫妻二个很会投资，买了不少房子，偶尔碰到他们，他们总对我说，你阿姐是我们的红娘啊！难道要他们孝敬半套房子给我阿姐才算感恩？ 这不是天方夜谭吗？  ,无,2020-02-21 11:53,微博 weibo.com,170,6,41
IvcIKwr9p,上学，买房子，好的婚姻，如果都是一个人促成的，恩情是大的，是不是大到值一套北京房子？这很难量化，如果三项中促成一项，恩情就变得没有那么高了。在我影响下买房的人不少，其中一个是我下面的小工头，开始叫他买杨思的房子，他不听去乡下盖房子，后来劝他买三林还不听，最后买到了周浦，还问我借了...全文 ,无,2020-02-21 11:42,微博 weibo.com,187,3,38
IvczOsvWG,朋友曾经介绍给我一个客户，做了一笔小业务，我给了他十个点的提成，这客户感觉和我合作的很愉快，半年后主动又找我，变成了我的固定客户，业务也越做越大。我当然蛮感激这个朋友，平时吃饭送礼不在话下，后来有一次请他们夫妻吃饭时，他老婆冷嘲热讽，意思我不够意思，应该这个客户的每一笔业务都要提...全文 ,无,2020-02-21 11:20,微博 weibo.com,264,6,74
Iv7YzymGF,伯爵您好，在您这儿看别人的故事多了，我也参与进来投稿，我是南方省会城市女，普通家庭，985本硕，已婚。目前，我个人名下在北京有八套房子，两个北京车牌。如何得到的我就不细写了，各种机会运气吧，自己也吃了不少苦，一路走来很幸运，感恩。对我成长帮助特别大的是我大伯，我从小学习好，讨大...全文 ,无,2020-02-20 23:38,iPhone X,1866,55,325
Iv7FflbGh,#牛蛙# 以后只吃牛蛙腿算了。  ,无,2020-02-20 22:50,iPhone X,23,1,9
Iv7x41cl7,伯爵叔，我今年22岁大学刚毕业，在河南读的普通二本。商英专业，学习成绩还不错，该有的证都拿到了。今年考研没有上岸。样貌还行，单亲家庭。和男朋友谈恋爱两年，也见过双方父母了，家长还挺满意。但和男朋友兴趣爱好精神方面，完全聊不来，xsh的时候他身体虚。但是他开朗善良，有责任心，对我很好...全文 ,无,2020-02-20 22:30,iPhone X,278,1,99
Iv6YVoXkr,#不将房地产作为短期刺激经济的手段#2月19日，中国人民银行发布2019年第四季度中国货币政策执行报告。央行表示，坚持房子是用来住的、不是用来炒的定位，按照“因城施策”的基本原则，加快建立房地产金融长效管理机制。央行D性强的，“因城施策”属于耍流氓！  ,无,2020-02-20 21:06,微博搜索,32,1,4
Iv6M3euxT,发布了头条文章：《如何拥有成熟的情感？征婚心得一二三四五六》  如何拥有成熟的情感？征婚心得一二三四五六  ,无,2020-02-20 20:34,微博 weibo.com,25,5,2
Iv4BCkSUM,伯爵，我喜欢的那个男生，他明确说不会做我男朋友，只想把我当炮友。我最后一点希望都没了，感觉心被伤的透透的！前期跟他发生关系我其实是因为喜欢他。但一直没有确定关系，问他也不说清楚我们的关系。现在他这样一说，我觉得是怪自己不自重。有的人说大家都是成年人男欢女爱，有的人说如果他不...全文 ,无,2020-02-20 15:03,iPhone X,641,19,177
Iv4sebwzw,给逆行者子女中考加分，是提增一线医护人员士气的好举措，“公平巨婴”哇啦哇啦反对，其实医护人员参加中考的子女数量，分摊到每个省市，数量并不多，上海排前30的高中，每年每个学校多招十个，基本就解决了。干脆步子迈大点，免试入学，也没有挤占普通家庭学籍的问题了。  ,无,2020-02-20 14:40,iPhone X,455,46,133
Iv4khlFeq,伯爵。我和老公17岁开始拍拖5年，大学毕业怀孕，裸婚，没有在国内领结婚证，领的是香港结婚证。当时他说他家生意快要破产规避负债风险。也没有举办婚礼，意思外债多不想张扬就没举办婚礼，为此我心中也有芥蒂。没有买房，一直都租房子。我们生了两个孩子，公婆爸妈都忙，所以请了保姆，做了全职妈...全文 ,无,2020-02-20 14:20,iPhone X,586,14,139
Iv4arpJHX,伯爵，在恋爱期间发现男友之前创业失败，有几百万欠款，他说不想拖累我，但是我好像已经陷进去了，他又说要回他家乡（某贫困省份的县城）发展，而我是计划留在一线或者二线城市（靠自己也有这个能力）计划分手。要分离一段亲密关系真的太难了太难了。我舍不得放手，他性格长相家庭方面都算合拍。现在怎...全文 ,无,2020-02-20 13:56,iPhone X,176,3,57
Iv45JcJ1J,老百姓需要管的，什么样的土壤开什么样的花，上海的管理文明先进，高素质的市民是土壤，看到有的地方把不听话的绑起来，大城市市民哗然，我是蛮理解的，还应该拿鞭子抽。夫妻关系也是一样，男人也需要女人管的，管的男人乐在其中，是女人的本事。  ,无,2020-02-20 13:44,iPhone X,92,15,23
Iv40TynGd,我是打心底里怀念感激邓公的。昨天没有发一条微博纪念他，是因为我发现，昨天有不少朋友是在借纪念偷渡私货，有“借古讽今”的味道，我觉得不好。  ,无,2020-02-20 13:32,iPhone X,233,4,43
Iv3SM0H0n,离婚官司中，对方要孩子，你也坚决要，对方不要孩子，你也坚决不要，这样想要的或不想要的就会在财产上补偿对方。另外抚养费，靠谱的男人，你可以要求每月多少年付，逐年增加，不靠谱的男人，还是一次性补偿好，月付的话，这家伙东躲西藏，出外打工，关手机换手机～弄的你心力交瘁。  ,无,2020-02-20 13:12,iPhone X,125,16,39
Iv3MwlpWD,我不是离婚律师，但我用常识来分析，帮大家厘清一些事实，我看好多女粉丝思路有点紊乱。如果有误，律师可以指正。1）有争议才上法院，没有争议上民政局。2）争议分二种，一种是一方不愿离婚，一种是都愿意离婚，但对财产分割有异意。3）一方不愿意离婚的，法院判决是看感情是否已经破裂，婚内出...全文 ,无,2020-02-20 12:57,iPhone X,122,23,38
IuYmK3KCl,#今年高校毕业生达874万# 鼓励创业，拿家里的钱创业，既解决了就业又拉动了消费，一举二得。哈哈哈  ,无,2020-02-19 23:10,iPhone X,146,8,35
IuYlddsqu,#韩国前总统李明博二审获刑17年#青瓦台风水不好，韩国总统没一个有好下场的，要么流亡海外，要么被暗杀，要么锒铛入狱，要么丑闻缠身～～总统是韩国风险最高的职业。  ,无,2020-02-19 23:06,iPhone X,121,2,25
IuYbJbKuE,房子过户给儿子，男的肯定不会同意的，这个儿子将来会不会变成个浑蛋谁也不知道，到时候把房子卖了，赌博，吸毒，创业，吃喝玩乐，拿他一点办法也没有。  ,无,2020-02-19 22:43,iPhone X,85,6,22
IuY9wl7NP,我看好多人对律师有误解，以为请了律师就万事大吉了，一般财产复杂并需要取证的请律师有点用，这种结婚不久，共有财产清晰的案子，请律师没有啥用。  ,无,2020-02-19 22:37,iPhone X,75,14,42
IuXXegLl7,伯爵 结婚3年 儿子一周岁 离婚中我是护士，收入稳定。老公没工作。谈恋爱的时候我家不同意，两人分手。后来他父母给他安排了工作，他又上赶着来找我，来求我母亲，说会一生一世对我好，就结婚了！婚房是他父母全款买的，写的他的名字，我家陪嫁一辆车和7万现金。婚后老公开火锅店，只开了大半年...全文 ,无,2020-02-19 22:07,iPhone X,692,21,201
IuXGT26gg,伯爵大大，我老公其他还好，就是喜欢说大话，明明只有三千万左右资产，要说有一亿。最近，我意外发现他出轨，而且是和很多女人，虽然气的发抖，但我没有掉一滴眼泪，骂了他世纪大渣男后，我让他写下纸条给我价值1千万的财产（也不知道有不有法律效应，因为吵架时写的，也没有什么格式规范），还把他和...全文 ,无,2020-02-19 21:27,iPhone X,272,10,88
IuV7661BV,【伯爵茶征婚】男，新上海人，1992，狮子座，身高178cm，体重78kg，独生子，上海211硕士毕业，目前从事海外工程，税后收入30+。房子买在宝山，另外在松江有一套公寓，代步车一辆。爱好：Popping，篮球。老家在皖西北，父母均是从事教育的公务人员，事业编制。老家有房5套。希望女方：91到96，落...全文 ,无,2020-02-19 14:53,iPhone X,94,7,103
IuUW2eLHB,女人比男人更好色，而且毫不掩饰，80年代费翔在电视机里出现，办公室里的女同事老的少的全部涌在屏幕前嗷嗷叫。现在也一样，先是韩国欧巴，后是国产小鲜肉，女人都不加掩饰嗷嗷叫，甚至有高呼“快来草我”“我要跟你生BB”的。大概嗷嗷一叫就算发泄了。男的不行，男的嗷嗷叫要被当成十三点的，他们只能...全文 ,无,2020-02-19 14:26,iPhone X,269,23,71
IuUQBmj2V,昨天和老婆吵架，老婆主动讲和，我就来劲了，说：我不想睬你。老婆笑着说：“好的，不睬就不睬，那明天早饭你自己弄吧！” 我一听，噢要不对，不睬的成本太高了，只好说：睬的睬的！  ,无,2020-02-19 14:12,iPhone X,245,5,46
IuUKGlQ4A,爷叔，我是985普女，父母离婚后又各自成婚生子，导致我现在有两个弟弟一个妹妹(都是同父异母同母异父)，感觉这种配置会影响我未来择偶，也会拖累我一辈子，该如何突围？【拖累到不会，就是你父母不会对你成家有大的经济支持，鸡贼男会止步，但好处是，以后岳父母也不会烦到你老公，清清爽爽少了好多...全文 ,无,2020-02-19 13:58,iPhone X,130,4,31
IuUHK6ivZ,伯爵叔，我今年24啦，上了个职高19岁就出来工作了，文员，我比较内向自卑，这两年一直因为学历烦恼，当时不读书纯属是因为笨，成绩差，前年报了个成人考，但不是全日制也没什么用，总有人问，刚刚大学毕业吗巴拉巴拉的一堆，有的还要教育我怎么不继续读书呀之类的，心里特别不舒服。谈恋爱更别提了，以...全文 ,无,2020-02-19 13:50,iPhone X,170,4,42
IuUD49m08,爷叔，我和现任都是上海本地人，我离婚未育（婚姻存续期间约为一年），目前交往数月，已见过双方父母。不久前无意中发现男友有劈腿前科（平时相互都会查看手机），并已得到证实（恋爱前并未坦白），我觉得人都有过去，尽管他表示和我在一起后没有劈腿过，但心里总是有芥蒂。我觉得他道德感模糊，本...全文 ,无,2020-02-19 13:39,iPhone X,119,3,35
IuUyryaC1,男人女人都有一颗异动的心的，不管是结婚前还是结婚后。男人找刺激比较容易，街头排档还是外滩料理，丰俭由人。女人比较困难，说找鸭子找小鲜肉嗨皮，只是嘴巴说说，真要找，一个是口袋深不深，就算口袋深大多数人也不知道门开在哪里？难度比男人高多了。  ,无,2020-02-19 13:27,iPhone X,174,15,100
IuUhhdOaU,大多数人能看出来，并且大多数人都能参与的，那就不叫机会了。  ,无,2020-02-19 12:45,微博 weibo.com,105,14,23
